,movieId,imdbId,tmdbId,youtubeId,title,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,year,full_link,views,dates,likes,dislikes
3969,104218,2191701,109418.0,YhOWtVElqfw,Grown Ups 2 (2013),Color,Dennis Dugan,139.0,101.0,221.0,11000.0,Adam Sandler,12000.0,133668525.0,Comedy,Steve Buscemi,Grown Ups 2 ,107817,39269,Jon Lovitz,4.0,belching|number in title|party|reference to nicki minaj|sneezing,http://www.imdb.com/title/tt2191701/?ref_=fn_tt_tt_1,255.0,English,USA,PG-13,80000000.0,2013.0,11000.0,5.4,1.85,14000,2013,https://www.youtube.com/watch?v=YhOWtVElqfw,NaN,NaN,NaN,NaN
3970,104241,1650554,59859.0,qc6tL8cd9KQ,Kick-Ass 2 (2013),Color,Jeff Wadlow,350.0,103.0,65.0,405.0,Donald Faison,17000.0,28751715.0,Action|Comedy|Crime,Chloë Grace Moretz,Kick-Ass 2 ,202967,19168,Augustus Prew,0.0,hit in the crotch|kicked in the crotch|punched in the crotch|sparring|superhero,http://www.imdb.com/title/tt1650554/?ref_=fn_tt_tt_1,378.0,English,USA,R,28000000.0,2013.0,927.0,6.6,2.35,36000,2013,https://www.youtube.com/watch?v=qc6tL8cd9KQ,3206812,2013327,8439,351
3971,104243,1411250,87421.0,zH3O-CeZckE,Riddick (2013),Color,David Twohy,302.0,127.0,123.0,904.0,Nolan Gerard Funk,14000.0,41997790.0,Action|Sci-Fi|Thriller,Vin Diesel,Riddick ,125305,17551,Bokeem Woodbine,0.0,alien|left for dead|mercenary|survival|vomiting,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,343.0,English,USA,R,38000000.0,2013.0,924.0,6.4,2.35,39000,2013,https://www.youtube.com/watch?v=zH3O-CeZckE,8340704,2013516,17519,1235
3972,104312,1538403,123553.0,hc4CiTvQ-YE,"Mortal Instruments: City of Bones, The (2013)",Color,Harald Zwart,212.0,130.0,91.0,1000.0,Kevin Zegers,5000.0,31165421.0,Fantasy|Horror|Mystery|Romance,Aidan Turner,The Mortal Instruments: City of Bones ,107028,10247,CCH Pounder,3.0,battle|demon|magic|secret|warrior,http://www.imdb.com/title/tt1538403/?ref_=fn_tt_tt_1,457.0,English,USA,PG-13,60000000.0,2013.0,2000.0,6.0,2.35,44000,2013,https://www.youtube.com/watch?v=hc4CiTvQ-YE,6644127,20121115,30364,1066
3973,104337,1327773,132363.0,eZ4xDTz8Avc,Lee Daniels' The Butler (2013),Color,Lee Daniels,304.0,132.0,304.0,898.0,David Oyelowo,15000.0,116631310.0,Biography|Drama,Alex Pettyfer,Lee Daniels' The Butler ,87665,20035,Vanessa Redgrave,0.0,butler|civil rights|hotel|president|white house,http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1,323.0,English,USA,PG-13,30000000.0,2013.0,1000.0,7.2,1.85,41000,2013,https://www.youtube.com/watch?v=eZ4xDTz8Avc,836323,2013614,3988,189
3974,104374,2194499,122906.0,7OIFdWk83no,About Time (2013),Color,Richard Curtis,274.0,123.0,628.0,171.0,Tom Hollander,565.0,15294553.0,Drama|Fantasy|Romance,Tom Hughes,About Time ,202341,1595,Lindsay Duncan,1.0,boyfriend girlfriend relationship|lingerie slip|time travel|time travel romance|wedding,http://www.imdb.com/title/tt2194499/?ref_=fn_tt_tt_1,391.0,English,UK,R,12000000.0,2013.0,555.0,7.8,2.35,105000,2013,https://www.youtube.com/watch?v=7OIFdWk83no,2251783,2013515,4894,239
3975,104408,1838722,101179.0,gJuuz1LHhRM,Truth or Die (2012) ,Color,Robert Heath,40.0,96.0,0.0,177.0,Alexander Vlahos,335.0,,Horror|Mystery,David Oakes,Truth or Die ,6513,1226,Jennie Jacques,2.0,cabin in the woods|drinking acid|introvert|lesbian kiss|truth or dare,http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1,41.0,English,UK,Not Rated,1000000.0,2012.0,334.0,5.6,2.35,968,2012,https://www.youtube.com/watch?v=gJuuz1LHhRM,633192,2012428,942,117
3976,104431,1631707,98568.0,GHqLD0AgfsA,Enter Nowhere (2011),Color,Jack Heller,26.0,90.0,0.0,120.0,Katherine Waterston,322.0,,Mystery|Thriller,Shaun Sipos,Enter Nowhere ,5025,630,Christopher Denham,3.0,cabin|going in circles|pac man|stranger|woods,http://www.imdb.com/title/tt1631707/?ref_=fn_tt_tt_1,45.0,English,USA,R,500000.0,2011.0,178.0,6.6,,701,2011,https://www.youtube.com/watch?v=GHqLD0AgfsA,344389,201222,295,39
3977,104441,2005374,199373.0,vPrST9Da7fc,"Frozen Ground, The (2013)",Color,Scott Walker,120.0,105.0,17.0,897.0,Radha Mitchell,12000.0,,Crime|Drama|Mystery|Thriller,Nicolas Cage,The Frozen Ground ,43879,16355,Jodi Lyn O'Keefe,3.0,anchorage alaska|based on true story|pole dancer|serial killer|strip club,http://www.imdb.com/title/tt2005374/?ref_=fn_tt_tt_1,133.0,English,USA,R,27220000.0,2013.0,991.0,6.4,2.35,11000,2013,https://www.youtube.com/watch?v=vPrST9Da7fc,NaN,NaN,NaN,NaN
3978,104590,1153040,33196.0,iF8wk5Y0dUY,Tidal Wave (2009),Color,JK Youn,43.0,103.0,2.0,13.0,Ji-won Ha,94.0,,Action|Comedy|Drama|Thriller,Nicole Dionne,Tidal Wave ,2659,213,Kyung-gu Sol,2.0,korea|lifeguard|single father|tears|tsunami,http://www.imdb.com/title/tt1153040/?ref_=fn_tt_tt_1,25.0,Korean,South Korea,R,,2009.0,80.0,5.7,2.35,558,2009,https://www.youtube.com/watch?v=iF8wk5Y0dUY,NaN,NaN,NaN,NaN
3979,104631,2103267,111190.0,_KWyEbmKHsY,Adore (2013),Color,Anne Fontaine,141.0,112.0,105.0,748.0,Naomi Watts,18000.0,317125.0,Drama|Romance,Robin Wright,Adore ,23334,25269,Ben Mendelsohn,0.0,beach|friend|friendship|happiness|neighbor,http://www.imdb.com/title/tt2103267/?ref_=fn_tt_tt_1,87.0,English,Australia,R,16000000.0,2013.0,6000.0,6.2,2.35,0,2013,https://www.youtube.com/watch?v=_KWyEbmKHsY,1859303,2013624,1625,203
3980,104712,2378281,211954.0,-rlFr2lu0IY,Instructions Not Included (No se Aceptan Devoluciones) (2013),Color,Eugenio Derbez,41.0,115.0,399.0,83.0,Jessica Lindsey,399.0,44456509.0,Comedy|Drama,Eugenio Derbez,Instructions Not Included ,22105,688,Hugo Stiglitz,1.0,father daughter relationship,http://www.imdb.com/title/tt2378281/?ref_=fn_tt_tt_1,81.0,Spanish,Mexico,PG-13,5000000.0,2013.0,89.0,7.6,1.85,14000,2013,https://www.youtube.com/watch?v=-rlFr2lu0IY,8877790,2013625,24313,1302
3981,104728,2515086,164558.0,mvl-YyGRXmA,One Direction: This Is Us (2013),Color,Morgan Spurlock,83.0,106.0,293.0,547.0,Zayn Malik,773.0,28873374.0,Documentary|Music,Harry Styles,One Direction: This Is Us ,22161,2787,Niall Horan,11.0,3 dimensional|concert footage|englishman abroad|reference to keith richards|reference to the doors,http://www.imdb.com/title/tt2515086/?ref_=fn_tt_tt_1,68.0,English,USA,PG,10000000.0,2013.0,734.0,4.1,1.85,0,2013,https://www.youtube.com/watch?v=mvl-YyGRXmA,250399,20131125,4229,88
3982,104760,2167202,146227.0,hM7BB16PkAw,Getaway (2013),Color,Courtney Solomon,146.0,90.0,31.0,179.0,Paul Freeman,210.0,10494494.0,Action|Crime|Thriller,Rebecca Budig,Getaway ,19586,676,Bruce Payne,1.0,die hard scenario|earth viewed from space|race against time|race car driver|title at the end,http://www.imdb.com/title/tt2167202/?ref_=fn_tt_tt_1,109.0,English,USA,PG-13,18000000.0,2013.0,193.0,4.4,2.35,4000,2013,https://www.youtube.com/watch?v=hM7BB16PkAw,1245198,201365,4419,388
3983,104841,1454468,49047.0,epHKc6O7LqQ,Gravity (2013),Color,Alfonso Cuarón,738.0,91.0,0.0,13.0,Basher Savage,39.0,274084951.0,Adventure|Drama|Sci-Fi|Thriller,Phaldut Sharma,Gravity ,582917,87,Amy Warren,0.0,box office hit|long take|sole survivor|space|space station,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1,1885.0,English,UK,PG-13,100000000.0,2013.0,23.0,7.8,2.35,147000,2013,https://www.youtube.com/watch?v=epHKc6O7LqQ,55551,2014222,15,3
3984,104879,1392214,146233.0,bpXfcTF6iVk,Prisoners (2013),Color,Denis Villeneuve,454.0,153.0,777.0,1000.0,Jake Gyllenhaal,20000.0,60962878.0,Crime|Drama|Mystery|Thriller,Hugh Jackman,Prisoners ,383591,37321,Dylan Minnette,2.0,child abduction|detective|investigation|police|sex offender,http://www.imdb.com/title/tt1392214/?ref_=fn_tt_tt_1,620.0,English,USA,R,46000000.0,2013.0,15000.0,8.1,1.85,86000,2013,https://www.youtube.com/watch?v=bpXfcTF6iVk,9783366,2013530,23201,832
3985,104881,1206543,164457.0,Gw0qH34cbRE,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",Color,Scott Cooper,288.0,116.0,108.0,120.0,Sam Shepard,23000.0,11326836.0,Crime|Drama|Thriller,Christian Bale,Out of the Furnace ,83171,24134,Dendrie Taylor,0.0,ambiguous ending|brother brother relationship|drug dealer|fight club|revenge,http://www.imdb.com/title/tt1206543/?ref_=fn_tt_tt_1,231.0,English,USA,R,22000000.0,2013.0,820.0,6.8,2.35,17000,2013,https://www.youtube.com/watch?v=Gw0qH34cbRE,5042092,2013711,10507,430
3986,104908,2226417,91586.0,fBbi4NeebAk,Insidious: Chapter 2 (2013),Color,James Wan,318.0,106.0,0.0,482.0,Barbara Hershey,852.0,83574831.0,Fantasy|Horror|Thriller,Lin Shaye,Insidious: Chapter 2 ,109214,2975,Leigh Whannell,0.0,barricading a door|injection in leg|police detective|supernatural|taser,http://www.imdb.com/title/tt2226417/?ref_=fn_tt_tt_1,269.0,English,USA,PG-13,5000000.0,2013.0,618.0,6.6,2.35,35000,2013,https://www.youtube.com/watch?v=fBbi4NeebAk,19168268,201365,47662,2860
3987,104913,1979320,96721.0,yYiZbWyYey0,Rush (2013),Color,Ron Howard,393.0,123.0,2000.0,471.0,Olivia Wilde,26000.0,26903709.0,Action|Biography|Drama|Sport,Chris Hemsworth,Rush ,312629,37206,Alexandra Maria Lara,0.0,1970s|female rear nudity|formula 1|rivalry|sex with a nurse,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,475.0,English,UK,R,38000000.0,2013.0,10000.0,8.1,2.35,83000,2013,https://www.youtube.com/watch?v=yYiZbWyYey0,276671,201348,861,17
3988,104923,1798291,158895.0,TrLlYqX5MkA,This is Martin Bonner (2013),Color,Chad Hartigan,34.0,83.0,3.0,69.0,Paul Eenhoorn,695.0,,Drama,Jan Haley,This Is Martin Bonner ,733,1438,Demetrius Grosse,0.0,estranged daughter|friendship|nevada|prisoner|unlikely friendship,http://www.imdb.com/title/tt1798291/?ref_=fn_tt_tt_1,7.0,English,USA,R,42000.0,2013.0,571.0,6.6,16.0,234,2013,https://www.youtube.com/watch?v=TrLlYqX5MkA,27316,2013523,0,0
3989,105037,1758795,129139.0,UKGigK17eSs,"To Do List, The (2013)",Color,Maggie Carey,97.0,104.0,38.0,690.0,Alia Shawkat,801.0,3447339.0,Comedy|Romance,Donald Glover,The To Do List ,29517,2667,Scott Porter,7.0,feces in a swimming pool|female vomiting|high school|lifeguard|male objectification,http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1,79.0,English,USA,R,1500000.0,2013.0,727.0,5.8,1.78,0,2013,https://www.youtube.com/watch?v=UKGigK17eSs,4566129,2013612,12636,931
3990,105086,1532958,109417.0,QibqRB9Gs9k,Battle of the Year (2013),Color,Benson Lee,65.0,110.0,9.0,826.0,Caity Lotz,997.0,8888355.0,Drama|Music,Chris Brown,Battle of the Year ,7894,3177,Laz Alonso,19.0,3 dimensional|box office flop|critically bashed|dancing,http://www.imdb.com/title/tt1532958/?ref_=fn_tt_tt_1,25.0,English,USA,PG-13,20000000.0,2013.0,941.0,5.0,1.85,0,2013,https://www.youtube.com/watch?v=QibqRB9Gs9k,3552037,2013511,11508,676
3991,105121,1844203,121676.0,YadOlYY_3ko,Inescapable (2012),Color,Ruba Nadda,36.0,93.0,55.0,5.0,Bonnie Lee Bouman,223.0,4063.0,Drama|Mystery|Romance|Thriller,Saad Siddiqui,Inescapable ,2086,242,Fadia Nadda,3.0,,http://www.imdb.com/title/tt1844203/?ref_=fn_tt_tt_1,20.0,English,Canada,R,4000000.0,2012.0,11.0,5.2,2.35,657,2012,https://www.youtube.com/watch?v=YadOlYY_3ko,183960,2013115,294,37
3992,105157,1874789,139998.0,q4x6YdEAgMM,Supporting Characters (2012),Color,Daniel Schechter,15.0,87.0,8.0,272.0,Kevin Corrigan,969.0,,Comedy,Lena Dunham,Supporting Characters ,760,2398,Alex Karpovsky,0.0,film editor|kiss|marriage proposal|movie screening|urination,http://www.imdb.com/title/tt1874789/?ref_=fn_tt_tt_1,4.0,English,USA,Not Rated,,2012.0,778.0,6.3,,209,2012,https://www.youtube.com/watch?v=q4x6YdEAgMM,4216,2013131,2,0
3993,105197,1821549,129670.0,UT5tqPojMtg,Nebraska (2013), Black and White,Alexander Payne,433.0,115.0,729.0,622.0,Bruce Dern,1000.0,17613460.0,Adventure|Comedy|Drama,Devin Ratray,Nebraska ,91082,3798,Will Forte,0.0,aging|billings montana|lincoln nebraska|nebraska|pickup truck,http://www.imdb.com/title/tt1821549/?ref_=fn_tt_tt_1,274.0,English,USA,R,12000000.0,2013.0,844.0,7.8,2.35,28000,2013,https://www.youtube.com/watch?v=UT5tqPojMtg,1161229,2013917,1320,94
3994,105211,2390361,209263.0,TohdQX5-zzI,Enough Said (2013),Color,Nicole Holofcener,231.0,93.0,132.0,216.0,Ben Falcone,434.0,17536788.0,Comedy|Drama|Romance,Christopher Nicholas Smith,Enough Said ,49240,1183,Michaela Watkins,2.0,dating|divorcee|ex husband|ex wife|party,http://www.imdb.com/title/tt2390361/?ref_=fn_tt_tt_1,142.0,English,USA,PG-13,8000000.0,2013.0,265.0,7.1,1.85,12000,2013,https://www.youtube.com/watch?v=TohdQX5-zzI,32585,201387,122,5
3995,105213,2229499,138697.0,2A63Ly0Pvpk,Don Jon (2013),Color,Joseph Gordon-Levitt,364.0,90.0,23000.0,694.0,Scarlett Johansson,23000.0,24475193.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,Don Jon ,190494,44265,Tony Danza,1.0,camera focus on female butt|cunnilingus|new jersey|oral sex|reference to facebook,http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1,314.0,English,USA,R,3000000.0,2013.0,19000.0,6.6,2.35,33000,2013,https://www.youtube.com/watch?v=2A63Ly0Pvpk,5005529,2013523,4534,252
3996,105217,1488181,133931.0,YwVcjdEe0c8,Adventures in Zambezia (2012),Color,Wayne Thornley,39.0,83.0,0.0,700.0,Phil LaMarr,12000.0,,Adventure|Animation|Comedy|Family,Leonard Nimoy,Zambezia ,5203,15680,Noureen DeWulf,0.0,bird|city name in title|falcon|one word title|place name in title,http://www.imdb.com/title/tt1488181/?ref_=fn_tt_tt_1,11.0,English,South Africa,G,20000000.0,2012.0,857.0,5.8,1.78,1000,2012,https://www.youtube.com/watch?v=YwVcjdEe0c8,312863,2012928,288,70
3997,105248,2172935,193613.0,fO4KEAv-R1U,Metallica: Through the Never (2013),Color,Nimród Antal,103.0,93.0,190.0,151.0,Mackenzie Gray,364.0,3419967.0,Music,James Hetfield,Metallica Through the Never ,13359,1083,Lars Ulrich,0.0,headbanger|metallica|roadie|song in title|standing on the roof of a car,http://www.imdb.com/title/tt2172935/?ref_=fn_tt_tt_1,56.0,English,USA,R,,2013.0,253.0,7.2,2.35,19000,2013,https://www.youtube.com/watch?v=fO4KEAv-R1U,915657,2013522,4735,94
3998,105351,2364841,146238.0,L2INdFpHPpQ,Runner Runner (2013),Color,Brad Furman,184.0,88.0,65.0,681.0,John Heard,3000.0,19316646.0,Crime|Thriller,Justin Timberlake,Runner Runner ,52069,5706,David Costabile,3.0,costa rica|fbi agent|gambling|money|online gambling,http://www.imdb.com/title/tt2364841/?ref_=fn_tt_tt_1,95.0,English,USA,R,30000000.0,2013.0,697.0,5.6,2.35,0,2013,https://www.youtube.com/watch?v=L2INdFpHPpQ,NaN,NaN,NaN,NaN
3999,105468,1985966,109451.0,ApsOmSXMHNY,Cloudy with a Chance of Meatballs 2 (2013),Color,Cody Cameron,169.0,95.0,18.0,18.0,Khamani Griffin,622.0,119793567.0,Animation|Comedy|Family|Fantasy|Sci-Fi,Will Forte,Cloudy with a Chance of Meatballs 2 ,64387,848,Melissa Sturm,0.0,food|inventor|island|orangutan|scientist,http://www.imdb.com/title/tt1985966/?ref_=fn_tt_tt_1,85.0,English,USA,PG,78000000.0,2013.0,161.0,6.5,2.35,15000,2013,https://www.youtube.com/watch?v=ApsOmSXMHNY,30738,2014225,7,0
4000,105504,1535109,109424.0,eruwOiHoTTo,Captain Phillips (2013),Color,Paul Greengrass,491.0,134.0,521.0,186.0,Chris Mulkey,15000.0,107100855.0,Biography|Drama|Thriller,Tom Hanks,Captain Phillips ,323353,16281,Michael Chernus,0.0,hijacking|hostage|leader|ship|somalia,http://www.imdb.com/title/tt1535109/?ref_=fn_tt_tt_1,527.0,English,USA,PG-13,55000000.0,2013.0,535.0,7.9,2.35,65000,2013,https://www.youtube.com/watch?v=eruwOiHoTTo,833277,201358,3025,125
4001,105585,2002718,106747.0,TYSsoc5_uek,Machete Kills (Machete 2) (2013),Color,Robert Rodriguez,260.0,107.0,0.0,99.0,Demián Bichir,2000.0,7268659.0,Action|Comedy|Crime|Thriller,Alexa PenaVega,Machete Kills ,59248,2848,Marko Zaror,7.0,arms dealer|battle|bomb|machete|missile,http://www.imdb.com/title/tt2002718/?ref_=fn_tt_tt_1,164.0,English,Russia,R,20000000.0,2013.0,749.0,5.6,1.85,48000,2013,https://www.youtube.com/watch?v=TYSsoc5_uek,389731,2013624,1793,180
4002,105620,1171222,175528.0,X9JwZRQXzNQ,Baggage Claim (2013),Color,David E. Talbert,52.0,96.0,68.0,1000.0,Christina Milian,3000.0,21564616.0,Comedy,Djimon Hounsou,Baggage Claim ,7098,8097,Boris Kodjoe,9.0,woman wearing only a man's shirt,http://www.imdb.com/title/tt1171222/?ref_=fn_tt_tt_1,41.0,English,USA,PG-13,8500000.0,2013.0,1000.0,5.0,1.85,0,2013,https://www.youtube.com/watch?v=X9JwZRQXzNQ,752511,201359,1275,103
4003,105630,2126362,115210.0,b_auEe1yU3M,Stitches (2012),Color,Conor McMahon,98.0,86.0,5.0,47.0,Tommy Knight,121.0,,Comedy|Horror,Peter McQuinn,Stitches ,6585,322,Jemma Curran,0.0,cat killer|death of animal|high heels|kneed in the crotch|kneed in the groin,http://www.imdb.com/title/tt2126362/?ref_=fn_tt_tt_1,53.0,English,Ireland,R,,2012.0,94.0,5.7,1.85,0,2012,https://www.youtube.com/watch?v=b_auEe1yU3M,1324705,2013228,3696,538
4004,105653,1211956,107846.0,CI4EjV_x_PQ,Escape Plan (2013),Color,Mikael Håfström,286.0,115.0,101.0,585.0,50 Cent,13000.0,25121291.0,Action|Crime|Mystery|Sci-Fi|Thriller,Sylvester Stallone,Escape Plan ,177653,15708,Matt Gerald,1.0,cia agent|escape|muslim|prison|ship,http://www.imdb.com/title/tt1211956/?ref_=fn_tt_tt_1,279.0,English,USA,R,50000000.0,2013.0,1000.0,6.7,2.35,34000,2013,https://www.youtube.com/watch?v=CI4EjV_x_PQ,7267295,2013627,14135,736
4005,105715,1407061,38093.0,ZHYSeSAXQf4,Just Wright (2010),Color,Sanaa Hamri,70.0,100.0,43.0,696.0,Laz Alonso,988.0,21520719.0,Comedy|Romance|Sport,Common,Just Wright ,10103,3906,Mehcad Brooks,1.0,basketball|basketball player|nba|physical therapist|therapist,http://www.imdb.com/title/tt1407061/?ref_=fn_tt_tt_1,36.0,English,USA,PG,,2010.0,826.0,5.8,2.35,0,2010,https://www.youtube.com/watch?v=ZHYSeSAXQf4,3668915,2010310,15798,342
4006,105731,1939659,133805.0,mRlTfHed4jk,Carrie (2013),Color,Kimberly Peirce,359.0,100.0,108.0,534.0,Judy Greer,17000.0,35266619.0,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,108242,20051,Portia Doubleday,1.0,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1,371.0,English,USA,R,30000000.0,2013.0,2000.0,5.9,2.35,39000,2013,https://www.youtube.com/watch?v=mRlTfHed4jk,128300,2013916,516,21
4007,105731,1939659,133805.0,mRlTfHed4jk,Carrie (2013),Color,Kimberly Peirce,359.0,100.0,108.0,534.0,Judy Greer,17000.0,35266619.0,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,108248,20051,Portia Doubleday,1.0,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1,371.0,English,USA,R,30000000.0,2013.0,2000.0,5.9,2.35,39000,2013,https://www.youtube.com/watch?v=mRlTfHed4jk,128300,2013916,516,21
4008,105742,1837703,162903.0,ZT1wb8_tcYU,"Fifth Estate, The (2013)",Color,Bill Condon,224.0,128.0,386.0,203.0,Peter Capaldi,19000.0,3254172.0,Biography|Drama|Thriller,Benedict Cumberbatch,The Fifth Estate ,29282,36337,Jamie Blackley,1.0,computer hacker|internet|news leak|whistleblowing|wikileaks,http://www.imdb.com/title/tt1837703/?ref_=fn_tt_tt_1,105.0,English,USA,R,28000000.0,2013.0,17000.0,6.2,2.35,11000,2013,https://www.youtube.com/watch?v=ZT1wb8_tcYU,3787540,2013716,13490,1221
4009,105755,2193215,109091.0,sitiAk4WLQ8,"Counselor, The (2013)",Color,Ridley Scott,336.0,138.0,0.0,1000.0,Brad Pitt,13000.0,16969390.0,Crime|Drama|Thriller,Michael Fassbender,The Counselor ,80861,27797,Goran Visnjic,4.0,cunnilingus|drug trafficking|lawyer|no panties|shootout,http://www.imdb.com/title/tt2193215/?ref_=fn_tt_tt_1,431.0,English,USA,R,25000000.0,2013.0,11000.0,5.3,2.35,24000,2013,https://www.youtube.com/watch?v=sitiAk4WLQ8,179364,2013820,221,27
4010,105801,2187884,158752.0,1nfU_5NWBoE,Escape From Tomorrow (2013), Black and White,Randy Moore,143.0,90.0,13.0,432.0,Lee Armstrong,977.0,169719.0,Fantasy|Horror,Trey Loney,Escape from Tomorrow ,7384,2483,Amy Lucas,0.0,diarrhea|female nudity|middle aged man|sex scene|sexy nurse,http://www.imdb.com/title/tt2187884/?ref_=fn_tt_tt_1,79.0,English,USA,Not Rated,,2013.0,511.0,5.2,1.85,0,2013,https://www.youtube.com/watch?v=1nfU_5NWBoE,877786,2013912,1689,222
4011,105844,2024544,76203.0,v2fDTOdWuQQ,12 Years a Slave (2013),Color,Steve McQueen,597.0,134.0,0.0,500.0,Scoot McNairy,2000.0,56667870.0,Biography|Drama|History,Quvenzhané Wallis,12 Years a Slave ,439176,4251,Taran Killam,0.0,racism|separation from family|social injustice|torture|whipping,http://www.imdb.com/title/tt2024544/?ref_=fn_tt_tt_1,695.0,English,USA,R,20000000.0,2013.0,660.0,8.1,2.35,83000,2013,https://www.youtube.com/watch?v=v2fDTOdWuQQ,39142,2014223,18,2
4012,105954,2017038,152747.0,0lUJ89w3bBI,All Is Lost (2013),Color,J.C. Chandor,346.0,106.0,78.0,,,0.0,6262942.0,Action|Adventure|Drama,Robert Redford,All Is Lost ,59545,0,,0.0,boat|container|sea|shipping container|storm,http://www.imdb.com/title/tt2017038/?ref_=fn_tt_tt_1,312.0,English,USA,PG-13,9000000.0,2013.0,,6.9,2.35,18000,2013,https://www.youtube.com/watch?v=0lUJ89w3bBI,37272,201388,21,3
4013,106002,1731141,80274.0,vP0cUBi4hwE,Ender's Game (2013),Color,Gavin Hood,326.0,114.0,151.0,430.0,Moises Arias,11000.0,61656849.0,Action|Sci-Fi,Harrison Ford,Ender's Game ,184561,12908,Aramis Knight,4.0,alien|future|manipulation|simulation|training,http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1,554.0,English,USA,PG-13,110000000.0,2013.0,635.0,6.7,2.35,123000,2013,https://www.youtube.com/watch?v=vP0cUBi4hwE,9671841,201357,29491,1905
4014,106030,1709143,190847.0,Ae3vglKCtdo,"Last Days on Mars, The (2013)",Color,Ruairi Robinson,120.0,98.0,7.0,507.0,Olivia Williams,805.0,23838.0,Horror|Sci-Fi|Thriller,Romola Garai,The Last Days on Mars ,28570,2271,Tom Cullen,0.0,alien infection|astronaut|mars|mission|zombie,http://www.imdb.com/title/tt1709143/?ref_=fn_tt_tt_1,160.0,English,UK,R,7000000.0,2013.0,766.0,5.5,2.35,0,2013,https://www.youtube.com/watch?v=Ae3vglKCtdo,58914,2013930,56,4
4015,106062,3063516,208134.0,_MSrAwfagG4,Jackass Presents: Bad Grandpa (2013),Color,Jeff Tremaine,157.0,102.0,79.0,27.0,Georgina Cates,925.0,101978840.0,Comedy,Jackson Nicoll,Bad Grandpa ,77724,1018,Grasie Mercedes,0.0,child beauty pageant|grandson|hidden camera|jackass|road trip,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1,162.0,English,USA,R,15000000.0,2013.0,38.0,6.6,1.85,26000,2013,https://www.youtube.com/watch?v=_MSrAwfagG4,26091516,2013731,136364,4436
4016,106066,938305,168027.0,IwCL9wdiPyc,Freaky Deaky (2012),,Charles Matthau,13.0,90.0,139.0,1000.0,Michael Jai White,2000.0,,Comedy|Crime|Thriller,Billy Burke,Freaky Deaky ,6741,6569,Bill Duke,0.0,black panties|bomb squad|car bomb|dynamite|girl in panties,http://www.imdb.com/title/tt0938305/?ref_=fn_tt_tt_1,11.0,English,USA,R,6000000.0,2012.0,2000.0,6.5,,0,2012,https://www.youtube.com/watch?v=IwCL9wdiPyc,117510,2012521,157,108
